2634
0.327874 0.332426 0.127737 0.0164928
0.248203 0.117062 0.0656957 0.0192858
0.849733 0.251514 0.0274779 0.0193916
0.6593 0.405032 0.166107 0.0167514
0.249956 0.131759 0.290215 0.0199965
0.608026 0.150714 0.0448648 0.0189503
0.248093 0.226424 0.282184 0.0170492
0.85517 0.440771 0.173395 0.0185361
0.278639 0.137127 0.289661 0.0181855
0.613513 0.403251 0.184016 0.0182535
0.459931 0.282306 0.142741 0.0172805
0.0629351 0.335652 0.107043 0.0184246
0.123189 0.441279 0.172548 0.0171692
0.301515 0.139344 0.289527 0.0184215
0.345154 0.391479 0.180638 0.016348
0.838106 0.451076 0.18201 0.0166876
0.473209 0.264852 0.186893 0.0156717
0.103691 0.465696 0.180787 0.0184639
0.350053 0.469412 0.181041 0.019492
0.78227 0.208614 0.0862844 0.0196512
0.393818 0.144847 0.0535603 0.0190783
0.276544 0.187619 0.0735332 0.0191805
0.570798 0.132652 0.308487 0.0192776
0.570114 0.223363 0.285972 0.0188152
0.763006 0.486284 0.179077 0.0161613
0.365373 0.287323 0.283239 0.0191363
0.580266 0.500898 0.12962 0.0189325
0.180793 0.0294542 0.179604 0.0179846
0.09915 0.483587 0.189086 0.0188017
0.432477 0.31863 0.110459 0.0178133
0.461311 0.364108 0.116821 0.0163752
0.44305 0.515136 0.129516 0.0164337
0.209916 0.128189 0.290325 0.0171234
0.72837 0.498043 0.175613 0.0151225
0.384942 0.0708383 0.039702 0.0163619
0.58344 0.403636 0.164444 0.0189465
0.305889 0.322705 0.228258 0.0193378
0.350381 0.502133 0.17896 0.0190278
0.396107 0.0739878 0.0580166 0.0164894
0.134241 0.392471 0.157281 0.0170916
0.0998402 0.504569 0.188474 0.0164203
0.564521 0.136379 0.0419346 0.0174234
0.70832 0.503578 0.172288 0.0156615
0.238629 0.0660573 0.0490866 0.0180869
0.98471 0.279382 0.14005 0.018264
0.0164362 0.506365 0.175885 0.0170814
0.414858 0.0812001 0.0461492 0.0157133
0.228372 0.209457 0.285799 0.0190503
0.0298025 0.277111 0.134723 0.0163881
0.971251 0.311222 0.109125 0.016507
0.680297 0.513373 0.178847 0.0156615
0.104052 0.286459 0.136228 0.0199291
0.533368 0.406739 0.136441 0.0195781
0.977102 0.279833 0.264956 0.0180199
0.00448776 0.400853 0.174284 0.0166519
0.591842 0.169845 0.0277646 0.0193382
0.207216 0.0882497 0.276885 0.0167936
0.396669 0.203365 0.28292 0.0184698
0.65703 0.519181 0.178519 0.0187738
0.434085 0.297275 0.116406 0.0174483
0.141123 0.528035 0.183083 0.0190982
0.203759 0.206022 0.282985 0.0190503
0.987231 0.299275 0.126533 0.018264
0.369701 0.528084 0.177447 0.0165997
0.262279 0.0896892 0.0538252 0.0192858
0.804614 0.212677 0.286555 0.0167911
0.359317 0.123816 0.0417842 0.0188758
0.621327 0.526573 0.172049 0.0187738
0.943995 0.37705 0.166109 0.0181874
0.635483 0.439699 0.133292 0.0185767
0.161059 0.694945 0.238312 0.01972
0.525385 0.1214 0.0452179 0.019445
0.171352 0.528784 0.182153 0.0175656
0.0817315 0.581791 0.236487 0.0168017
0.116915 0.531975 0.173229 0.0175229
0.785377 0.205937 0.291115 0.0182773
0.562469 0.537958 0.171448 0.015909
0.803836 0.460024 0.221421 0.0196737
0.186381 0.546319 0.172504 0.0178192
0.189116 0.191268 0.286195 0.0174213
0.192233 0.000775235 0.18846 0.018266
